5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03
5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03,5.001000000000000000e+03

1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04
1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04,1.000100000000000000e+04

1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04
1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04,1.500100000000000000e+04

2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04
2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04,2.000100000000000000e+04

2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04
2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04,2.500100000000000000e+04

3.000100000000000000e+04,3.000100000000000000e+04,3.000100000000000000e+04,3.000100000000000000e+04,3.000100000000000000e+04,3.000100000000000000e+04
