1.382000000000000000e+03,2.373000000000000000e+03
4.270000000000000000e+02,1.635000000000000000e+03
3.200000000000000000e+02,1.272000000000000000e+03
2.610000000000000000e+02,1.024000000000000000e+03
2.040000000000000000e+02,8.320000000000000000e+02
1.510000000000000000e+02,1.310000000000000000e+02

2.758000000000000000e+03,4.701000000000000000e+03
8.950000000000000000e+02,3.341000000000000000e+03
6.120000000000000000e+02,2.487000000000000000e+03
5.090000000000000000e+02,2.005000000000000000e+03
4.070000000000000000e+02,1.707000000000000000e+03
2.680000000000000000e+02,3.220000000000000000e+02

4.139000000000000000e+03,7.033000000000000000e+03
1.309000000000000000e+03,5.020000000000000000e+03
9.360000000000000000e+02,3.791000000000000000e+03
7.580000000000000000e+02,2.970000000000000000e+03
5.970000000000000000e+02,2.567000000000000000e+03
3.950000000000000000e+02,4.970000000000000000e+02

5.491000000000000000e+03,9.266000000000000000e+03
1.782000000000000000e+03,6.740000000000000000e+03
1.263000000000000000e+03,5.108000000000000000e+03
1.002000000000000000e+03,3.895000000000000000e+03
7.910000000000000000e+02,3.432000000000000000e+03
5.460000000000000000e+02,6.960000000000000000e+02

6.859000000000000000e+03,1.155400000000000000e+04
2.242000000000000000e+03,8.468000000000000000e+03
1.601000000000000000e+03,6.384000000000000000e+03
1.247000000000000000e+03,4.879000000000000000e+03
9.930000000000000000e+02,4.256000000000000000e+03
6.710000000000000000e+02,8.580000000000000000e+02

8.223000000000000000e+03,1.384000000000000000e+04
2.683000000000000000e+03,1.013300000000000000e+04
1.933000000000000000e+03,7.685000000000000000e+03
1.525000000000000000e+03,5.870000000000000000e+03
1.183000000000000000e+03,5.114000000000000000e+03
8.000000000000000000e+02,1.023000000000000000e+03

9.584000000000000000e+03,1.613300000000000000e+04
3.124000000000000000e+03,1.183800000000000000e+04
2.245000000000000000e+03,8.937000000000000000e+03
1.800000000000000000e+03,6.875000000000000000e+03
1.376000000000000000e+03,5.953000000000000000e+03
9.260000000000000000e+02,1.221000000000000000e+03

1.102300000000000000e+04,1.857600000000000000e+04
3.561000000000000000e+03,1.352500000000000000e+04
2.533000000000000000e+03,1.020600000000000000e+04
2.023000000000000000e+03,7.841000000000000000e+03
1.548000000000000000e+03,6.743000000000000000e+03
1.054000000000000000e+03,1.379000000000000000e+03

1.239900000000000000e+04,2.094100000000000000e+04
3.992000000000000000e+03,1.520100000000000000e+04
2.847000000000000000e+03,1.147800000000000000e+04
2.262000000000000000e+03,8.810000000000000000e+03
1.762000000000000000e+03,7.588000000000000000e+03
1.184000000000000000e+03,1.548000000000000000e+03

1.377400000000000000e+04,2.328100000000000000e+04
4.424000000000000000e+03,1.684800000000000000e+04
3.176000000000000000e+03,1.274300000000000000e+04
2.508000000000000000e+03,9.780000000000000000e+03
1.952000000000000000e+03,8.471000000000000000e+03
1.319000000000000000e+03,1.736000000000000000e+03

1.513600000000000000e+04,2.553600000000000000e+04
