6.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

3.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

4.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

5.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

6.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

7.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

8.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

9.600000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.060000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.160000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.260000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.360000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.460000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.560000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.660000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.760000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.860000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

1.960000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.060000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.160000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.260000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.360000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.460000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

2.560000000000000000e+02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00

